       0.3300   0.23172360658646E+00  0.66919758915901E-01  0.29864335060120E+00  0.14409792423248E+00  0.87627626955509E-01  0.27508195489645E-01  0.39411164820194E-01
       0.3400   0.23893067240715E+00  0.65891146659851E-01  0.30482181906700E+00  0.14724045991898E+00  0.91692209243774E-01  0.27129657566547E-01  0.38761101663113E-01
       0.3500   0.24489924311638E+00  0.66086202859879E-01  0.31098544597626E+00  0.14934264123440E+00  0.95557913184166E-01  0.27781937271357E-01  0.38303859531879E-01
       0.3600   0.24953198432922E+00  0.67571222782135E-01  0.31710320711136E+00  0.15037411451340E+00  0.99158793687820E-01  0.29461212456226E-01  0.38109615445137E-01
       0.3700   0.25277817249298E+00  0.70366412401199E-01  0.32314458489418E+00  0.15034244954586E+00  0.10243660211563E+00  0.32123632729053E-01  0.38242384791374E-01
       0.3800   0.25463253259659E+00  0.74446335434914E-01  0.32907885313034E+00  0.14929108321667E+00  0.10534216463566E+00  0.35688035190105E-01  0.38757838308811E-01
       0.3900   0.25513666868210E+00  0.79742625355721E-01  0.33487927913666E+00  0.14729818701744E+00  0.10783901810646E+00  0.40040977299213E-01  0.39701230823994E-01
       0.4000   0.25437906384468E+00  0.86148232221603E-01  0.34052729606628E+00  0.14447534084320E+00  0.10990503430367E+00  0.45042335987091E-01  0.41105307638645E-01
       0.4100   0.25248870253563E+00  0.93520969152451E-01  0.34600967168808E+00  0.14095500111580E+00  0.11153469234705E+00  0.50531614571810E-01  0.42988691478968E-01
       0.4200   0.24963608384132E+00  0.10168954730034E+00  0.35132563114166E+00  0.13689649105072E+00  0.11273938417435E+00  0.56334435939789E-01  0.45354425907135E-01
       0.4300   0.24602156877518E+00  0.11045916378498E+00  0.35648071765900E+00  0.13247306644917E+00  0.11354748904705E+00  0.62269285321236E-01  0.48189084976912E-01
       0.4400   0.24187195301056E+00  0.11961749196053E+00  0.36148944497108E+00  0.12786664068699E+00  0.11400391161442E+00  0.68153724074364E-01  0.51462911069393E-01
       0.4500   0.23742932081223E+00  0.12894153594971E+00  0.36637085676193E+00  0.12325964868069E+00  0.11416740715504E+00  0.73810815811157E-01  0.55129934102297E-01
       0.4600   0.23294055461884E+00  0.13820531964302E+00  0.37114587426186E+00  0.11882914602757E+00  0.11410740017891E+00  0.79074770212173E-01  0.59129714965820E-01
       0.4700   0.22864376008511E+00  0.14718636870384E+00  0.37583011388779E+00  0.11473838239908E+00  0.11390118300915E+00  0.83796180784702E-01  0.63389308750629E-01
       0.4800   0.22476686537266E+00  0.15567432343960E+00  0.38044118881226E+00  0.11113248765469E+00  0.11362990736961E+00  0.87847352027893E-01  0.67826047539711E-01
       0.4900   0.22151048481464E+00  0.16347801685333E+00  0.38498848676682E+00  0.10813189297915E+00  0.11337413638830E+00  0.91126233339310E-01  0.72350710630417E-01
       0.5000   0.21904408931732E+00  0.17043304443359E+00  0.38947713375092E+00  0.10582865029573E+00  0.11321110278368E+00  0.93560293316841E-01  0.76871618628502E-01
       0.5100   0.21749891340733E+00  0.17640772461891E+00  0.39390665292740E+00  0.10428358614445E+00  0.11321107298136E+00  0.95109209418297E-01  0.81297367811203E-01
       0.5200   0.21696433424950E+00  0.18130721151829E+00  0.39827156066895E+00  0.10352526605129E+00  0.11343477666378E+00  0.95765314996243E-01  0.85540637373924E-01
       0.5300   0.21748571097851E+00  0.18507575988770E+00  0.40256148576736E+00  0.10354974865913E+00  0.11393171548843E+00  0.95553413033485E-01  0.89521162211895E-01
       0.5400   0.21906515955925E+00  0.18769785761833E+00  0.40676301717758E+00  0.10432250797749E+00  0.11473839730024E+00  0.94528675079346E-01  0.93168020248413E-01
       0.5500   0.22166284918785E+00  0.18919725716114E+00  0.41086012125015E+00  0.10578121244907E+00  0.11587725579739E+00  0.92773720622063E-01  0.96422284841537E-01
       0.5600   0.22520063817501E+00  0.18963451683521E+00  0.41483515501022E+00  0.10783973336220E+00  0.11735641956329E+00  0.90394496917725E-01  0.99238626658916E-01
       0.5700   0.22956711053848E+00  0.18910306692123E+00  0.41867017745972E+00  0.11039204895496E+00  0.11917058378458E+00  0.87515220046043E-01  0.10158638656139E+00
       0.5800   0.23462393879890E+00  0.18772390484810E+00  0.42234784364700E+00  0.11331839859486E+00  0.12130101025105E+00  0.84273040294647E-01  0.10344938933849E+00
       0.5900   0.24021285772324E+00  0.18563860654831E+00  0.42585146427155E+00  0.11649069190025E+00  0.12371736764908E+00  0.80811761319637E-01  0.10482531785965E+00
       0.6000   0.24616274237633E+00  0.18300208449364E+00  0.42916482686996E+00  0.11977838724852E+00  0.12637905776501E+00  0.77275753021240E-01  0.10572494566441E+00
       0.6100   0.25229680538177E+00  0.17997416853905E+00  0.43227097392082E+00  0.12305446714163E+00  0.12923723459244E+00  0.73802419006824E-01  0.10617034137249E+00
       0.6200   0.25844109058380E+00  0.17671239376068E+00  0.43515348434448E+00  0.12619982659817E+00  0.13223600387573E+00  0.70517003536224E-01  0.10619392246008E+00
       0.6300   0.26442754268646E+00  0.17336507141590E+00  0.43779259920120E+00  0.12910741567612E+00  0.13531523942947E+00  0.67527420818806E-01  0.10583627223969E+00
       0.6400   0.27010276913643E+00  0.17006653547287E+00  0.44016930460930E+00  0.13168504834175E+00  0.13841274380684E+00  0.64920440316200E-01  0.10514470934868E+00
       0.6500   0.27533119916916E+00  0.16693279147148E+00  0.44226399064064E+00  0.13385966420174E+00  0.14146634936333E+00  0.62759332358837E-01  0.10417218506336E+00
       0.6600   0.27999842166901E+00  0.16405995190144E+00  0.44405835866928E+00  0.13557675480843E+00  0.14441612362862E+00  0.61082892119884E-01  0.10297587513924E+00
       0.6700   0.28401446342468E+00  0.16152316331863E+00  0.44553762674332E+00  0.13680174946785E+00  0.14720684289932E+00  0.59905856847763E-01  0.10161614418030E+00
       0.6800   0.28731501102448E+00  0.15937650203705E+00  0.44669151306152E+00  0.13751935958862E+00  0.14978942275047E+00  0.59220239520073E-01  0.10015514492989E+00
       0.6900   0.28986212611198E+00  0.15765474736691E+00  0.44751685857773E+00  0.13773316144943E+00  0.15212246775627E+00  0.58998301625252E-01  0.98655313253403E-01
       0.7000   0.29164314270020E+00  0.15637430548668E+00  0.44801744818687E+00  0.13746291399002E+00  0.15417364239693E+00  0.59195950627327E-01  0.97177214920521E-01
       0.7100   0.29266917705536E+00  0.15553483366966E+00  0.44820401072502E+00  0.13674274086952E+00  0.15591959655285E+00  0.59756398200989E-01  0.95777302980423E-01
       0.7200   0.29297327995300E+00  0.15512007474899E+00  0.44809335470200E+00  0.13561896979809E+00  0.15734708309174E+00  0.60613892972469E-01  0.94505161046982E-01
       0.7300   0.29260629415512E+00  0.15510010719299E+00  0.44770640134811E+00  0.13414692878723E+00  0.15845222771168E+00  0.61697304248810E-01  0.93401603400707E-01
       0.7400   0.29163604974747E+00  0.15543229877949E+00  0.44706833362579E+00  0.13238885998726E+00  0.15924000740051E+00  0.62933661043644E-01  0.92497527599335E-01
       0.7500   0.29014292359352E+00  0.15606483817101E+00  0.44620776176453E+00  0.13041053712368E+00  0.15972512960434E+00  0.64250797033310E-01  0.91812923550606E-01
       0.7600   0.28821665048599E+00  0.15693861246109E+00  0.44515526294708E+00  0.12827903032303E+00  0.15993005037308E+00  0.65579935908318E-01  0.91357499361038E-01
       0.7700   0.28595298528671E+00  0.15798926353455E+00  0.44394224882126E+00  0.12606059014797E+00  0.15988475084305E+00  0.66857717931271E-01  0.91130435466766E-01
       0.7800   0.28345006704330E+00  0.15915003418922E+00  0.44260010123253E+00  0.12381754070520E+00  0.15962491929531E+00  0.68027697503567E-01  0.91121181845665E-01
       0.7900   0.28080478310585E+00  0.16035339236259E+00  0.44115817546844E+00  0.12160659581423E+00  0.15919050574303E+00  0.69041401147842E-01  0.91310873627663E-01
       0.8000   0.27810949087143E+00  0.16153372824192E+00  0.43964320421219E+00  0.11947767436504E+00  0.15862390398979E+00  0.69859072566032E-01  0.91673508286476E-01
       0.8100   0.27544826269150E+00  0.16262936592102E+00  0.43807762861252E+00  0.11747297644615E+00  0.15796771645546E+00  0.70450469851494E-01  0.92177793383598E-01
       0.8200   0.27289670705795E+00  0.16358458995819E+00  0.43648129701614E+00  0.11562654376030E+00  0.15726272761822E+00  0.70794656872749E-01  0.92788815498352E-01
       0.8300   0.27051702141762E+00  0.16435113549232E+00  0.43486815690994E+00  0.11396302282810E+00  0.15654680132866E+00  0.70880308747292E-01  0.93469664454460E-01
       0.8400   0.26835805177689E+00  0.16488933563232E+00  0.43324738740921E+00  0.11249811947346E+00  0.15585285425186E+00  0.70705205202103E-01  0.94183057546616E-01
       0.8500   0.26645419001579E+00  0.16517010331154E+00  0.43162429332733E+00  0.11123844981194E+00  0.15520849823952E+00  0.70275858044624E-01  0.94893075525761E-01
       0.8600   0.26482471823692E+00  0.16517470777035E+00  0.42999941110611E+00  0.11018124222755E+00  0.15463638305664E+00  0.69607533514500E-01  0.95566034317017E-01
       0.8700   0.26347506046295E+00  0.16489529609680E+00  0.42837035655975E+00  0.10931542515755E+00  0.15415269136429E+00  0.68722873926163E-01  0.96171289682388E-01
       0.8800   0.26239860057831E+00  0.16433426737785E+00  0.42673286795616E+00  0.10862267017365E+00  0.15376906096935E+00  0.67650809884071E-01  0.96682265400887E-01
       0.8900   0.26157677173615E+00  0.16350296139717E+00  0.42507973313332E+00  0.10807918757200E+00  0.15349066257477E+00  0.66424891352654E-01  0.97076907753944E-01
       0.9000   0.26098158955574E+00  0.16242083907127E+00  0.42340242862701E+00  0.10765661299229E+00  0.15331806242466E+00  0.65081670880318E-01  0.97338020801544E-01
       0.9100   0.26057744026184E+00  0.16111364960670E+00  0.42169108986855E+00  0.10732380300760E+00  0.15324681997299E+00  0.63659131526947E-01  0.97453415393829E-01
       0.9200   0.26032403111458E+00  0.15961253643036E+00  0.41993656754494E+00  0.10704890638590E+00  0.15326839685440E+00  0.62195416539907E-01  0.97415909171104E-01
       0.9300   0.26017755270004E+00  0.15795135498047E+00  0.41812890768051E+00  0.10680061578751E+00  0.15337045490742E+00  0.60727000236511E-01  0.97223132848740E-01
       0.9400   0.26009362936020E+00  0.15616601705551E+00  0.41625964641571E+00  0.10654953122139E+00  0.15353751182556E+00  0.59287525713444E-01  0.96877284348011E-01
       0.9500   0.26002827286720E+00  0.15429282188416E+00  0.41432109475136E+00  0.10626922547817E+00  0.15375253558159E+00  0.57906437665224E-01  0.96385128796101E-01
       0.9600   0.25994050502777E+00  0.15236699581146E+00  0.41230750083923E+00  0.10593740642071E+00  0.15399672091007E+00  0.56608259677887E-01  0.95757536590099E-01
       0.9700   0.25979235768318E+00  0.15042176842690E+00  0.41021412611008E+00  0.10553532838821E+00  0.15425074100494E+00  0.55411793291569E-01  0.95008775591850E-01
       0.9800   0.25955092906952E+00  0.14848732948303E+00  0.40803825855255E+00  0.10504911839962E+00  0.15449540317059E+00  0.54330140352249E-01  0.94155982136726E-01
       0.9900   0.25918698310852E+00  0.14658981561661E+00  0.40577679872513E+00  0.10446809232235E+00  0.15471285581589E+00  0.53370639681816E-01  0.93217939138412E-01
       1.0000   0.25867888331413E+00  0.14475101232529E+00  0.40342989563942E+00  0.10378644615412E+00  0.15488623082638E+00  0.52535295486450E-01  0.92214524745941E-01
       1.0100   0.25800946354866E+00  0.14298850297928E+00  0.40099796652794E+00  0.10300171375275E+00  0.15500134229660E+00  0.51821444183588E-01  0.91165870428085E-01
       1.0200   0.25716817378998E+00  0.14131519198418E+00  0.39848336577415E+00  0.10211584717035E+00  0.15504606068134E+00  0.51222376525402E-01  0.90091586112976E-01
       1.0300   0.25615155696869E+00  0.13973954319954E+00  0.39589110016823E+00  0.10113385319710E+00  0.15501144528389E+00  0.50727922469378E-01  0.89010328054428E-01
       1.0400   0.25496155023575E+00  0.13826556503773E+00  0.39322710037231E+00  0.10006408393383E+00  0.15489101409912E+00  0.50325095653534E-01  0.87939292192459E-01
       1.0500   0.25360602140427E+00  0.13689324259758E+00  0.39049926400185E+00  0.98917812108994E-01  0.15468172729015E+00  0.49998469650745E-01  0.86893543601036E-01
       1.0600   0.25209754705429E+00  0.13561835885048E+00  0.38771590590477E+00  0.97707912325859E-01  0.15438309311867E+00  0.49731224775314E-01  0.85885852575302E-01
       1.0700   0.25045210123062E+00  0.13443350791931E+00  0.38488560914993E+00  0.96448421478271E-01  0.15399740636349E+00  0.49505945295095E-01  0.84926299750805E-01
       1.0800   0.24868965148926E+00  0.13332901895046E+00  0.38201868534088E+00  0.95154330134392E-01  0.15352913737297E+00  0.49305461347103E-01  0.84022305905819E-01
       1.0900   0.24683144688606E+00  0.13229331374168E+00  0.37912476062775E+00  0.93840390443802E-01  0.15298506617546E+00  0.49113415181637E-01  0.83178624510765E-01
       1.1000   0.24489983916283E+00  0.13131354749203E+00  0.37621337175369E+00  0.92520892620087E-01  0.15237340331078E+00  0.48914860934019E-01  0.82397431135178E-01
       1.1100   0.24291831254959E+00  0.13037626445293E+00  0.37329459190369E+00  0.91209024190903E-01  0.15170373022556E+00  0.48696372658014E-01  0.81678651273251E-01
       1.1200   0.24090826511383E+00  0.12946769595146E+00  0.37037596106529E+00  0.89916810393333E-01  0.15098607540131E+00  0.48446431756020E-01  0.81019952893257E-01
       1.1300   0.23889073729515E+00  0.12857429683208E+00  0.36746501922607E+00  0.88654555380344E-01  0.15023100376129E+00  0.48155590891838E-01  0.80417454242706E-01
       1.1400   0.23688396811485E+00  0.12768377363682E+00  0.36456775665283E+00  0.87430506944656E-01  0.14944842457771E+00  0.47816868871450E-01  0.79865634441376E-01
       1.1500   0.23490393161774E+00  0.12678477168083E+00  0.36168870329857E+00  0.86250796914101E-01  0.14864821732044E+00  0.47425772994757E-01  0.79357713460922E-01
       1.1600   0.23296311497688E+00  0.12586769461632E+00  0.35883080959320E+00  0.85119791328907E-01  0.14783860743046E+00  0.46980388462543E-01  0.78886054456234E-01
       1.1700   0.23107141256332E+00  0.12492506206036E+00  0.35599648952484E+00  0.84039390087128E-01  0.14702767133713E+00  0.46481288969517E-01  0.78442528843880E-01
       1.1800   0.22923581302166E+00  0.12395152449608E+00  0.35318732261658E+00  0.83009824156761E-01  0.14622162282467E+00  0.45931458473206E-01  0.78018829226494E-01
       1.1900   0.22745978832245E+00  0.12294405698776E+00  0.35040384531021E+00  0.82029514014721E-01  0.14542599022388E+00  0.45335926115513E-01  0.77606871724129E-01
       1.2000   0.22574454545975E+00  0.12190167605877E+00  0.34764623641968E+00  0.81095322966576E-01  0.14464512467384E+00  0.44701583683491E-01  0.77198870480061E-01
       1.2100   0.22408872842789E+00  0.12082511186600E+00  0.34491384029388E+00  0.80202929675579E-01  0.14388194680214E+00  0.44036597013474E-01  0.76787240803242E-01
       1.2200   0.22248956561089E+00  0.11971642076969E+00  0.34220600128174E+00  0.79347088932991E-01  0.14313860237598E+00  0.43349973857403E-01  0.76365172863007E-01
       1.2300   0.22094160318375E+00  0.11857876181602E+00  0.33952036499977E+00  0.78521803021431E-01  0.14241605997086E+00  0.42650956660509E-01  0.75926557183266E-01
       1.2400   0.21943879127502E+00  0.11741606891155E+00  0.33685487508774E+00  0.77720820903778E-01  0.14171436429024E+00  0.41948489844799E-01  0.75466334819794E-01
       1.2500   0.21797388792038E+00  0.11623303592205E+00  0.33420693874359E+00  0.76937690377235E-01  0.14103250205517E+00  0.41250836104155E-01  0.74980944395065E-01
       1.2600   0.21653839945793E+00  0.11503466963768E+00  0.33157306909561E+00  0.76166011393070E-01  0.14036890864372E+00  0.40565289556980E-01  0.74468098580837E-01
       1.2700   0.21512436866760E+00  0.11382655799389E+00  0.32895094156265E+00  0.75399741530418E-01  0.13972115516663E+00  0.39898000657558E-01  0.73927283287048E-01
       1.2800   0.21372267603874E+00  0.11261457204819E+00  0.32633724808693E+00  0.74633121490479E-01  0.13908630609512E+00  0.39254076778889E-01  0.73359206318855E-01
       1.2900   0.21232521533966E+00  0.11140465736389E+00  0.32372987270355E+00  0.73861047625542E-01  0.13846097886562E+00  0.38637340068817E-01  0.72766035795212E-01
       1.3000   0.21092411875725E+00  0.11020302772522E+00  0.32112714648247E+00  0.73079489171505E-01  0.13784155249596E+00  0.38050659000874E-01  0.72151139378548E-01
       1.3100   0.20951201021671E+00  0.10901565849781E+00  0.31852766871452E+00  0.72285108268261E-01  0.13722401857376E+00  0.37495724856853E-01  0.71518719196320E-01
       1.3200   0.20808276534081E+00  0.10784807801247E+00  0.31593084335327E+00  0.71475431323051E-01  0.13660466670990E+00  0.36973237991333E-01  0.70873603224754E-01
       1.3300   0.20663154125214E+00  0.10670514404774E+00  0.31333667039871E+00  0.70649161934853E-01  0.13597980141640E+00  0.36483068019152E-01  0.70220872759819E-01
       1.3400   0.20515435934067E+00  0.10559092462063E+00  0.31074529886246E+00  0.69805882871151E-01  0.13534584641457E+00  0.36024224013090E-01  0.69565482437611E-01
       1.3500   0.20364862680435E+00  0.10450844466686E+00  0.30815708637238E+00  0.68946152925491E-01  0.13469997048378E+00  0.35595010966063E-01  0.68912252783775E-01
       1.3600   0.20211358368397E+00  0.10345967113972E+00  0.30557325482368E+00  0.68071439862251E-01  0.13403967022896E+00  0.35193204879761E-01  0.68265318870544E-01
       1.3700   0.20054921507835E+00  0.10244533419609E+00  0.30299454927444E+00  0.67183949053288E-01  0.13336305320263E+00  0.34815967082977E-01  0.67628219723701E-01
       1.3800   0.19895738363266E+00  0.10146509110928E+00  0.30042248964310E+00  0.66286481916904E-01  0.13266849517822E+00  0.34460179507732E-01  0.67003764212132E-01
       1.3900   0.19734048843384E+00  0.10051736235619E+00  0.29785785079002E+00  0.65382510423660E-01  0.13195554912090E+00  0.34122340381145E-01  0.66393919289112E-01
       1.4000   0.19570183753967E+00  0.99599793553352E-01  0.29530161619186E+00  0.64475640654564E-01  0.13122388720512E+00  0.33798791468143E-01  0.65799899399281E-01
       1.4100   0.19404593110085E+00  0.98709031939507E-01  0.29275494813919E+00  0.63569694757462E-01  0.13047413527966E+00  0.33485770225525E-01  0.65222166478634E-01
       1.4200   0.19237813353539E+00  0.97841247916222E-01  0.29021936655045E+00  0.62668889760971E-01  0.12970703840256E+00  0.33179473131895E-01  0.64660683274269E-01
       1.4300   0.19070345163345E+00  0.96992164850235E-01  0.28769561648369E+00  0.61777211725712E-01  0.12892411649227E+00  0.32876271754503E-01  0.64114823937416E-01
       1.4400   0.18902769684792E+00  0.96157304942608E-01  0.28518500924110E+00  0.60898333787918E-01  0.12812739610672E+00  0.32572627067566E-01  0.63583649694920E-01
       1.4500   0.18735674023628E+00  0.95332115888596E-01  0.28268885612488E+00  0.60035847127438E-01  0.12731899321079E+00  0.32265365123749E-01  0.63065782189369E-01
       1.4600   0.18569573760033E+00  0.94512328505516E-01  0.28020805120468E+00  0.59192512184381E-01  0.12650163471699E+00  0.31951662153006E-01  0.62559686601162E-01
       1.4700   0.18405008316040E+00  0.93693733215332E-01  0.27774381637573E+00  0.58370970189571E-01  0.12567803263664E+00  0.31629133969545E-01  0.62063597142696E-01
       1.4800   0.18242447078228E+00  0.92872634530067E-01  0.27529710531235E+00  0.57572834193707E-01  0.12485046684742E+00  0.31296003609896E-01  0.61575658619404E-01
       1.4900   0.18082249164581E+00  0.92046000063419E-01  0.27286848425865E+00  0.56799553334713E-01  0.12402156740427E+00  0.30951026827097E-01  0.61094038188457E-01
       1.5000   0.17924684286118E+00  0.91211445629597E-01  0.27045828104019E+00  0.56051678955555E-01  0.12319397926331E+00  0.30593685805798E-01  0.60616813600063E-01
       1.5100   0.17769972980022E+00  0.90367294847965E-01  0.26806703209877E+00  0.55329121649265E-01  0.12236951291561E+00  0.30224021524191E-01  0.60142304748297E-01
       1.5200   0.17618234455585E+00  0.89512765407562E-01  0.26569509506226E+00  0.54631255567074E-01  0.12155021727085E+00  0.29842847958207E-01  0.59668965637684E-01
       1.5300   0.17469501495361E+00  0.88647812604904E-01  0.26334282755852E+00  0.53956862539053E-01  0.12073726952076E+00  0.29451481997967E-01  0.59195406734943E-01
       1.5400   0.17323741316795E+00  0.87773188948631E-01  0.26101058721542E+00  0.53304433822632E-01  0.11993225663900E+00  0.29051877558231E-01  0.58720394968987E-01
       1.5500   0.17180857062340E+00  0.86890421807766E-01  0.25869899988174E+00  0.52671886980534E-01  0.11913596838713E+00  0.28646370396018E-01  0.58243144303560E-01
       1.5600   0.17040668427944E+00  0.86001515388489E-01  0.25640821456909E+00  0.52057161927223E-01  0.11834910511971E+00  0.28237652033567E-01  0.57762984186411E-01
       1.5700   0.16903024911880E+00  0.85109010338783E-01  0.25413924455643E+00  0.51457755267620E-01  0.11757211387157E+00  0.27828529477119E-01  0.57279638946056E-01
       1.5800   0.16767720878124E+00  0.84215685725212E-01  0.25189289450645E+00  0.50871532410383E-01  0.11680534482002E+00  0.27421826496720E-01  0.56793011724949E-01
       1.5900   0.16634526848793E+00  0.83324261009693E-01  0.24966952204704E+00  0.50296090543270E-01  0.11604888737202E+00  0.27020160108805E-01  0.56303326040506E-01
       1.6000   0.16503205895424E+00  0.82437567412853E-01  0.24746963381767E+00  0.49729231745005E-01  0.11530268192291E+00  0.26625890284777E-01  0.55810887366533E-01
       1.6100   0.16373595595360E+00  0.81558033823967E-01  0.24529398977757E+00  0.49169182777405E-01  0.11456651985645E+00  0.26240916922688E-01  0.55316362529993E-01
       1.6200   0.16245432198048E+00  0.80687925219536E-01  0.24314224720001E+00  0.48614181578159E-01  0.11384001374245E+00  0.25866778567433E-01  0.54820384830236E-01
       1.6300   0.16118562221527E+00  0.79828925430775E-01  0.24101454019547E+00  0.48062846064568E-01  0.11312275379896E+00  0.25504464283586E-01  0.54323736578226E-01
       1.6400   0.15992805361748E+00  0.78982450067997E-01  0.23891049623489E+00  0.47513917088509E-01  0.11241434514523E+00  0.25154534727335E-01  0.53827192634344E-01
       1.6500   0.15868012607098E+00  0.78149437904358E-01  0.23682956397533E+00  0.46966489404440E-01  0.11171402782202E+00  0.24817168712616E-01  0.53331561386585E-01
       1.6600   0.15744075179100E+00  0.77330432832241E-01  0.23477119207382E+00  0.46419829130173E-01  0.11102120578289E+00  0.24492189288139E-01  0.52837569266558E-01
       1.6700   0.15620844066143E+00  0.76525740325451E-01  0.23273417353630E+00  0.45873515307903E-01  0.11033509671688E+00  0.24179112166166E-01  0.52345983684063E-01
